# r [fm]	u_real	u_imag	|u|^2	du_real	du_imag	|du|^2
1.965000	0.405609	-0.001708	0.164521	-0.846262	-0.001135	0.716161
1.966000	0.404762	-0.001709	0.163835	-0.846961	-0.001133	0.717345
1.967000	0.403915	-0.001710	0.163150	-0.847659	-0.001132	0.718527
1.968000	0.403067	-0.001711	0.162466	-0.848355	-0.001130	0.719708
1.969000	0.402218	-0.001712	0.161782	-0.849050	-0.001128	0.720887
1.970000	0.401369	-0.001713	0.161100	-0.849743	-0.001126	0.722065
1.971000	0.400519	-0.001715	0.160418	-0.850435	-0.001124	0.723241
1.972000	0.399668	-0.001716	0.159737	-0.851125	-0.001123	0.724415
1.973000	0.398816	-0.001717	0.159057	-0.851814	-0.001121	0.725588
1.974000	0.397964	-0.001718	0.158379	-0.852501	-0.001119	0.726760
1.975000	0.397111	-0.001719	0.157700	-0.853187	-0.001117	0.727930
1.976000	0.396258	-0.001720	0.157023	-0.853872	-0.001115	0.729098
1.977000	0.395404	-0.001721	0.156347	-0.854554	-0.001113	0.730265
1.978000	0.394549	-0.001722	0.155672	-0.855236	-0.001112	0.731430
1.979000	0.393693	-0.001724	0.154997	-0.855916	-0.001110	0.732593
1.980000	0.392837	-0.001725	0.154324	-0.856594	-0.001108	0.733755
1.981000	0.391980	-0.001726	0.153651	-0.857271	-0.001106	0.734916
1.982000	0.391122	-0.001727	0.152980	-0.857947	-0.001104	0.736074
1.983000	0.390264	-0.001728	0.152309	-0.858621	-0.001102	0.737231
1.984000	0.389405	-0.001729	0.151639	-0.859294	-0.001100	0.738387
1.985000	0.388546	-0.001730	0.150971	-0.859965	-0.001099	0.739541
1.986000	0.387685	-0.001731	0.150303	-0.860634	-0.001097	0.740693
1.987000	0.386824	-0.001732	0.149636	-0.861302	-0.001095	0.741843
1.988000	0.385963	-0.001733	0.148970	-0.861969	-0.001093	0.742992
1.989000	0.385100	-0.001735	0.148305	-0.862634	-0.001091	0.744139
1.990000	0.384237	-0.001736	0.147641	-0.863298	-0.001089	0.745285
1.991000	0.383374	-0.001737	0.146978	-0.863960	-0.001087	0.746428
1.992000	0.382509	-0.001738	0.146316	-0.864621	-0.001085	0.747570
1.993000	0.381644	-0.001739	0.145656	-0.865280	-0.001083	0.748711
1.994000	0.380779	-0.001740	0.144996	-0.865938	-0.001081	0.749849
1.995000	0.379913	-0.001741	0.144337	-0.866594	-0.001080	0.750986
1.996000	0.379046	-0.001742	0.143679	-0.867249	-0.001078	0.752121
1.997000	0.378178	-0.001743	0.143022	-0.867902	-0.001076	0.753255
1.998000	0.377310	-0.001744	0.142366	-0.868554	-0.001074	0.754387
1.999000	0.376441	-0.001745	0.141711	-0.869204	-0.001072	0.755516
2.000000	0.375571	-0.001746	0.141057	-0.869853	-0.001070	0.756645
2.001000	0.374701	-0.001747	0.140404	-0.870500	-0.001068	0.757771
2.002000	0.373830	-0.001749	0.139752	-0.871145	-0.001066	0.758896
2.003000	0.372959	-0.001750	0.139101	-0.871790	-0.001064	0.760018
2.004000	0.372087	-0.001751	0.138452	-0.872432	-0.001062	0.761139
2.005000	0.371214	-0.001752	0.137803	-0.873074	-0.001060	0.762259
2.006000	0.370341	-0.001753	0.137155	-0.873713	-0.001058	0.763376
2.007000	0.369467	-0.001754	0.136509	-0.874352	-0.001056	0.764492
2.008000	0.368592	-0.001755	0.135863	-0.874988	-0.001054	0.765606
2.009000	0.367717	-0.001756	0.135219	-0.875623	-0.001052	0.766717
2.010000	0.366841	-0.001757	0.134575	-0.876257	-0.001050	0.767828
2.011000	0.365964	-0.001758	0.133933	-0.876889	-0.001048	0.768936
2.012000	0.365087	-0.001759	0.133292	-0.877520	-0.001046	0.770042
2.013000	0.364209	-0.001760	0.132651	-0.878149	-0.001044	0.771147
2.014000	0.363331	-0.001761	0.132012	-0.878777	-0.001042	0.772249
2.015000	0.362452	-0.001762	0.131374	-0.879403	-0.001040	0.773350
2.016000	0.361572	-0.001763	0.130737	-0.880027	-0.001038	0.774449
2.017000	0.360692	-0.001764	0.130102	-0.880650	-0.001036	0.775546
2.018000	0.359811	-0.001765	0.129467	-0.881272	-0.001034	0.776641
2.019000	0.358929	-0.001766	0.128833	-0.881892	-0.001032	0.777734
2.020000	0.358047	-0.001767	0.128201	-0.882510	-0.001030	0.778826
2.021000	0.357164	-0.001768	0.127569	-0.883127	-0.001028	0.779915
2.022000	0.356281	-0.001769	0.126939	-0.883743	-0.001026	0.781003
2.023000	0.355397	-0.001770	0.126310	-0.884357	-0.001024	0.782088
2.024000	0.354512	-0.001772	0.125682	-0.884969	-0.001022	0.783172
2.025000	0.353627	-0.001773	0.125055	-0.885580	-0.001020	0.784253
2.026000	0.352741	-0.001774	0.124429	-0.886189	-0.001018	0.785333
2.027000	0.351854	-0.001775	0.123805	-0.886797	-0.001016	0.786410
2.028000	0.350967	-0.001776	0.123181	-0.887404	-0.001014	0.787486
2.029000	0.350079	-0.001777	0.122559	-0.888008	-0.001012	0.788560
2.030000	0.349191	-0.001778	0.121938	-0.888612	-0.001010	0.789631
2.031000	0.348302	-0.001779	0.121318	-0.889213	-0.001008	0.790701
2.032000	0.347413	-0.001780	0.120699	-0.889813	-0.001005	0.791769
2.033000	0.346523	-0.001781	0.120081	-0.890412	-0.001003	0.792835
2.034000	0.345632	-0.001782	0.119465	-0.891009	-0.001001	0.793898
2.035000	0.344741	-0.001783	0.118849	-0.891605	-0.000999	0.794960
2.036000	0.343849	-0.001784	0.118235	-0.892199	-0.000997	0.796019
2.037000	0.342956	-0.001785	0.117622	-0.892791	-0.000995	0.797077
2.038000	0.342063	-0.001786	0.117010	-0.893382	-0.000993	0.798133
2.039000	0.341169	-0.001787	0.116400	-0.893971	-0.000991	0.799186
2.040000	0.340275	-0.001788	0.115790	-0.894559	-0.000989	0.800237
2.041000	0.339380	-0.001789	0.115182	-0.895146	-0.000987	0.801287
2.042000	0.338485	-0.001790	0.114575	-0.895730	-0.000984	0.802334
2.043000	0.337589	-0.001791	0.113969	-0.896314	-0.000982	0.803379
2.044000	0.336692	-0.001792	0.113365	-0.896895	-0.000980	0.804422
2.045000	0.335795	-0.001793	0.112761	-0.897475	-0.000978	0.805463
2.046000	0.334897	-0.001793	0.112159	-0.898054	-0.000976	0.806502
2.047000	0.333999	-0.001794	0.111558	-0.898631	-0.000974	0.807539
2.048000	0.333100	-0.001795	0.110959	-0.899206	-0.000972	0.808573
2.049000	0.332200	-0.001796	0.110360	-0.899780	-0.000970	0.809606
2.050000	0.331300	-0.001797	0.109763	-0.900353	-0.000967	0.810636
2.051000	0.330400	-0.001798	0.109167	-0.900924	-0.000965	0.811664
2.052000	0.329499	-0.001799	0.108573	-0.901493	-0.000963	0.812690
2.053000	0.328597	-0.001800	0.107979	-0.902061	-0.000961	0.813714
2.054000	0.327694	-0.001801	0.107387	-0.902627	-0.000959	0.814736
2.055000	0.326792	-0.001802	0.106796	-0.903191	-0.000957	0.815755
2.056000	0.325888	-0.001803	0.106206	-0.903754	-0.000954	0.816773
2.057000	0.324984	-0.001804	0.105618	-0.904316	-0.000952	0.817788
2.058000	0.324079	-0.001805	0.105031	-0.904876	-0.000950	0.818801
2.059000	0.323174	-0.001806	0.104445	-0.905434	-0.000948	0.819812
2.060000	0.322269	-0.001807	0.103860	-0.905991	-0.000946	0.820820
2.061000	0.321362	-0.001808	0.103277	-0.906546	-0.000943	0.821827
2.062000	0.320455	-0.001809	0.102695	-0.907100	-0.000941	0.822831
2.063000	0.319548	-0.001810	0.102114	-0.907652	-0.000939	0.823833
2.064000	0.318640	-0.001811	0.101535	-0.908202	-0.000937	0.824833
2.065000	0.317732	-0.001812	0.100957	-0.908751	-0.000935	0.825830
2.066000	0.316823	-0.001813	0.100380	-0.909299	-0.000932	0.826825
2.067000	0.315913	-0.001814	0.099804	-0.909845	-0.000930	0.827818
2.068000	0.315003	-0.001814	0.099230	-0.910389	-0.000928	0.828809
2.069000	0.314092	-0.001815	0.098657	-0.910932	-0.000926	0.829797
2.070000	0.313181	-0.001816	0.098086	-0.911473	-0.000923	0.830783
2.071000	0.312269	-0.001817	0.097515	-0.912012	-0.000921	0.831767
2.072000	0.311357	-0.001818	0.096947	-0.912550	-0.000919	0.832749
2.073000	0.310444	-0.001819	0.096379	-0.913087	-0.000917	0.833728
2.074000	0.309531	-0.001820	0.095813	-0.913621	-0.000914	0.834705
2.075000	0.308617	-0.001821	0.095248	-0.914155	-0.000912	0.835680
2.076000	0.307703	-0.001822	0.094684	-0.914686	-0.000910	0.836652
2.077000	0.306788	-0.001823	0.094122	-0.915216	-0.000908	0.837622
2.078000	0.305872	-0.001824	0.093561	-0.915745	-0.000905	0.838590
2.079000	0.304956	-0.001825	0.093002	-0.916272	-0.000903	0.839555
2.080000	0.304040	-0.001825	0.092443	-0.916797	-0.000901	0.840518
2.081000	0.303123	-0.001826	0.091887	-0.917321	-0.000898	0.841479
2.082000	0.302205	-0.001827	0.091331	-0.917843	-0.000896	0.842437
2.083000	0.301287	-0.001828	0.090777	-0.918364	-0.000894	0.843393
2.084000	0.300368	-0.001829	0.090224	-0.918883	-0.000892	0.844347
2.085000	0.299449	-0.001830	0.089673	-0.919400	-0.000889	0.845298
2.086000	0.298529	-0.001831	0.089123	-0.919916	-0.000887	0.846247
2.087000	0.297609	-0.001832	0.088575	-0.920430	-0.000885	0.847193
2.088000	0.296689	-0.001833	0.088027	-0.920943	-0.000882	0.848137
2.089000	0.295767	-0.001833	0.087482	-0.921454	-0.000880	0.849079
2.090000	0.294846	-0.001834	0.086937	-0.921964	-0.000878	0.850018
2.091000	0.293923	-0.001835	0.086394	-0.922472	-0.000875	0.850955
2.092000	0.293001	-0.001836	0.085853	-0.922978	-0.000873	0.851889
2.093000	0.292078	-0.001837	0.085313	-0.923483	-0.000871	0.852821
2.094000	0.291154	-0.001838	0.084774	-0.923986	-0.000868	0.853750
2.095000	0.290230	-0.001839	0.084237	-0.924487	-0.000866	0.854677
2.096000	0.289305	-0.001840	0.083701	-0.924987	-0.000864	0.855602
2.097000	0.288380	-0.001840	0.083166	-0.925486	-0.000861	0.856524
2.098000	0.287454	-0.001841	0.082633	-0.925982	-0.000859	0.857444
2.099000	0.286528	-0.001842	0.082101	-0.926477	-0.000857	0.858361
2.100000	0.285601	-0.001843	0.081571	-0.926971	-0.000854	0.859276
2.101000	0.284674	-0.001844	0.081042	-0.927463	-0.000852	0.860188
2.102000	0.283746	-0.001845	0.080515	-0.927953	-0.000850	0.861098
2.103000	0.282818	-0.001846	0.079989	-0.928442	-0.000847	0.862005
2.104000	0.281889	-0.001846	0.079465	-0.928929	-0.000845	0.862910
2.105000	0.280960	-0.001847	0.078942	-0.929415	-0.000842	0.863812
2.106000	0.280030	-0.001848	0.078420	-0.929899	-0.000840	0.864712
2.107000	0.279100	-0.001849	0.077900	-0.930381	-0.000838	0.865610
2.108000	0.278169	-0.001850	0.077382	-0.930862	-0.000835	0.866504
2.109000	0.277238	-0.001851	0.076865	-0.931341	-0.000833	0.867397
2.110000	0.276307	-0.001851	0.076349	-0.931818	-0.000830	0.868286
2.111000	0.275375	-0.001852	0.075835	-0.932294	-0.000828	0.869173
2.112000	0.274442	-0.001853	0.075322	-0.932769	-0.000826	0.870058
2.113000	0.273509	-0.001854	0.074811	-0.933241	-0.000823	0.870940
2.114000	0.272576	-0.001855	0.074301	-0.933712	-0.000821	0.871819
2.115000	0.271642	-0.001856	0.073793	-0.934182	-0.000818	0.872696
2.116000	0.270707	-0.001856	0.073286	-0.934650	-0.000816	0.873571
2.117000	0.269772	-0.001857	0.072781	-0.935116	-0.000813	0.874443
2.118000	0.268837	-0.001858	0.072277	-0.935581	-0.000811	0.875312
2.119000	0.267901	-0.001859	0.071775	-0.936044	-0.000809	0.876178
2.120000	0.266965	-0.001860	0.071274	-0.936505	-0.000806	0.877042
2.121000	0.266028	-0.001860	0.070775	-0.936965	-0.000804	0.877904
2.122000	0.265091	-0.001861	0.070277	-0.937423	-0.000801	0.878762
2.123000	0.264153	-0.001862	0.069781	-0.937880	-0.000799	0.879619
2.124000	0.263215	-0.001863	0.069286	-0.938334	-0.000796	0.880472
2.125000	0.262277	-0.001864	0.068793	-0.938788	-0.000794	0.881323
2.126000	0.261338	-0.001864	0.068301	-0.939239	-0.000791	0.882171
2.127000	0.260398	-0.001865	0.067811	-0.939690	-0.000789	0.883017
2.128000	0.259458	-0.001866	0.067322	-0.940138	-0.000786	0.883860
2.129000	0.258518	-0.001867	0.066835	-0.940585	-0.000784	0.884701
2.130000	0.257577	-0.001868	0.066350	-0.941030	-0.000781	0.885538
2.131000	0.256636	-0.001868	0.065866	-0.941474	-0.000779	0.886373
2.132000	0.255694	-0.001869	0.065383	-0.941916	-0.000776	0.887206
2.133000	0.254752	-0.001870	0.064902	-0.942356	-0.000774	0.888035
2.134000	0.253810	-0.001871	0.064423	-0.942795	-0.000771	0.888862
2.135000	0.252867	-0.001871	0.063945	-0.943232	-0.000769	0.889687
2.136000	0.251923	-0.001872	0.063469	-0.943667	-0.000766	0.890508
2.137000	0.250979	-0.001873	0.062994	-0.944101	-0.000764	0.891327
2.138000	0.250035	-0.001874	0.062521	-0.944533	-0.000761	0.892144
2.139000	0.249090	-0.001874	0.062049	-0.944964	-0.000759	0.892957
2.140000	0.248145	-0.001875	0.061579	-0.945393	-0.000756	0.893768
2.141000	0.247199	-0.001876	0.061111	-0.945820	-0.000754	0.894576
2.142000	0.246253	-0.001877	0.060644	-0.946246	-0.000751	0.895382
2.143000	0.245307	-0.001877	0.060179	-0.946670	-0.000749	0.896184
2.144000	0.244360	-0.001878	0.059715	-0.947092	-0.000746	0.896984
2.145000	0.243413	-0.001879	0.059253	-0.947513	-0.000744	0.897781
2.146000	0.242465	-0.001880	0.058793	-0.947932	-0.000741	0.898576
2.147000	0.241517	-0.001880	0.058334	-0.948350	-0.000739	0.899368
2.148000	0.240568	-0.001881	0.057877	-0.948766	-0.000736	0.900157
2.149000	0.239619	-0.001882	0.057421	-0.949180	-0.000733	0.900943
2.150000	0.238670	-0.001883	0.056967	-0.949592	-0.000731	0.901726
2.151000	0.237720	-0.001883	0.056514	-0.950003	-0.000728	0.902507
2.152000	0.236770	-0.001884	0.056064	-0.950413	-0.000726	0.903285
2.153000	0.235819	-0.001885	0.055614	-0.950820	-0.000723	0.904060
2.154000	0.234868	-0.001886	0.055167	-0.951226	-0.000721	0.904832
2.155000	0.233917	-0.001886	0.054721	-0.951631	-0.000718	0.905602
2.156000	0.232965	-0.001887	0.054276	-0.952034	-0.000715	0.906368
2.157000	0.232013	-0.001888	0.053833	-0.952435	-0.000713	0.907132
2.158000	0.231060	-0.001888	0.053392	-0.952834	-0.000710	0.907893
2.159000	0.230107	-0.001889	0.052953	-0.953232	-0.000708	0.908652
2.160000	0.229154	-0.001890	0.052515	-0.953628	-0.000705	0.909407
2.161000	0.228200	-0.001891	0.052079	-0.954023	-0.000702	0.910160
2.162000	0.227246	-0.001891	0.051644	-0.954416	-0.000700	0.910910
2.163000	0.226291	-0.001892	0.051211	-0.954807	-0.000697	0.911657
2.164000	0.225336	-0.001893	0.050780	-0.955196	-0.000695	0.912401
2.165000	0.224381	-0.001893	0.050350	-0.955584	-0.000692	0.913142
2.166000	0.223425	-0.001894	0.049922	-0.955971	-0.000689	0.913880
2.167000	0.222469	-0.001895	0.049496	-0.956355	-0.000687	0.914616
2.168000	0.221512	-0.001895	0.049071	-0.956738	-0.000684	0.915349
2.169000	0.220555	-0.001896	0.048648	-0.957120	-0.000681	0.916079
2.170000	0.219598	-0.001897	0.048227	-0.957499	-0.000679	0.916806
2.171000	0.218640	-0.001897	0.047807	-0.957877	-0.000676	0.917530
2.172000	0.217682	-0.001898	0.047389	-0.958254	-0.000673	0.918251
2.173000	0.216724	-0.001899	0.046973	-0.958629	-0.000671	0.918969
2.174000	0.215765	-0.001899	0.046558	-0.959002	-0.000668	0.919685
2.175000	0.214806	-0.001900	0.046145	-0.959373	-0.000665	0.920397
2.176000	0.213846	-0.001901	0.045734	-0.959743	-0.000663	0.921107
2.177000	0.212886	-0.001901	0.045324	-0.960111	-0.000660	0.921814
2.178000	0.211926	-0.001902	0.044916	-0.960478	-0.000657	0.922517
2.179000	0.210965	-0.001903	0.044510	-0.960842	-0.000655	0.923218
2.180000	0.210004	-0.001903	0.044105	-0.961205	-0.000652	0.923916
2.181000	0.209043	-0.001904	0.043703	-0.961567	-0.000649	0.924611
2.182000	0.208081	-0.001905	0.043301	-0.961927	-0.000647	0.925304
2.183000	0.207119	-0.001905	0.042902	-0.962285	-0.000644	0.925993
2.184000	0.206157	-0.001906	0.042504	-0.962641	-0.000641	0.926679
2.185000	0.205194	-0.001907	0.042108	-0.962996	-0.000639	0.927362
2.186000	0.204231	-0.001907	0.041714	-0.963350	-0.000636	0.928043
2.187000	0.203267	-0.001908	0.041321	-0.963701	-0.000633	0.928720
2.188000	0.202303	-0.001909	0.040930	-0.964051	-0.000630	0.929395
2.189000	0.201339	-0.001909	0.040541	-0.964399	-0.000628	0.930066
2.190000	0.200374	-0.001910	0.040154	-0.964746	-0.000625	0.930735
2.191000	0.199409	-0.001910	0.039768	-0.965091	-0.000622	0.931400
2.192000	0.198444	-0.001911	0.039384	-0.965434	-0.000620	0.932063
2.193000	0.197479	-0.001912	0.039001	-0.965775	-0.000617	0.932722
2.194000	0.196513	-0.001912	0.038621	-0.966115	-0.000614	0.933379
2.195000	0.195546	-0.001913	0.038242	-0.966453	-0.000611	0.934033
2.196000	0.194580	-0.001913	0.037865	-0.966790	-0.000609	0.934683
2.197000	0.193613	-0.001914	0.037490	-0.967125	-0.000606	0.935331
2.198000	0.192645	-0.001915	0.037116	-0.967458	-0.000603	0.935975
2.199000	0.191678	-0.001915	0.036744	-0.967790	-0.000600	0.936617
2.200000	0.190710	-0.001916	0.036374	-0.968119	-0.000598	0.937256
2.201000	0.189742	-0.001916	0.036006	-0.968448	-0.000595	0.937891
2.202000	0.188773	-0.001917	0.035639	-0.968774	-0.000592	0.938524
2.203000	0.187804	-0.001918	0.035274	-0.969099	-0.000589	0.939153
2.204000	0.186835	-0.001918	0.034911	-0.969422	-0.000587	0.939780
2.205000	0.185865	-0.001919	0.034550	-0.969744	-0.000584	0.940403
2.206000	0.184895	-0.001919	0.034190	-0.970064	-0.000581	0.941024
2.207000	0.183925	-0.001920	0.033832	-0.970382	-0.000578	0.941641
2.208000	0.182955	-0.001921	0.033476	-0.970698	-0.000575	0.942255
2.209000	0.181984	-0.001921	0.033122	-0.971013	-0.000573	0.942867
2.210000	0.181012	-0.001922	0.032769	-0.971326	-0.000570	0.943475
2.211000	0.180041	-0.001922	0.032418	-0.971638	-0.000567	0.944080
2.212000	0.179069	-0.001923	0.032069	-0.971947	-0.000564	0.944682
2.213000	0.178097	-0.001923	0.031722	-0.972256	-0.000561	0.945281
2.214000	0.177125	-0.001924	0.031377	-0.972562	-0.000559	0.945877
2.215000	0.176152	-0.001925	0.031033	-0.972867	-0.000556	0.946470
2.216000	0.175179	-0.001925	0.030691	-0.973170	-0.000553	0.947060
2.217000	0.174206	-0.001926	0.030351	-0.973471	-0.000550	0.947647
2.218000	0.173232	-0.001926	0.030013	-0.973771	-0.000547	0.948230
2.219000	0.172258	-0.001927	0.029677	-0.974069	-0.000544	0.948811
2.220000	0.171284	-0.001927	0.029342	-0.974365	-0.000542	0.949388
2.221000	0.170309	-0.001928	0.029009	-0.974660	-0.000539	0.949963
2.222000	0.169335	-0.001928	0.028678	-0.974953	-0.000536	0.950534
2.223000	0.168359	-0.001929	0.028349	-0.975244	-0.000533	0.951102
2.224000	0.167384	-0.001929	0.028021	-0.975534	-0.000530	0.951667
2.225000	0.166408	-0.001930	0.027695	-0.975822	-0.000527	0.952229
2.226000	0.165432	-0.001930	0.027372	-0.976108	-0.000525	0.952788
2.227000	0.164456	-0.001931	0.027050	-0.976393	-0.000522	0.953343
2.228000	0.163480	-0.001932	0.026729	-0.976676	-0.000519	0.953896
2.229000	0.162503	-0.001932	0.026411	-0.976957	-0.000516	0.954445
2.230000	0.161526	-0.001933	0.026094	-0.977236	-0.000513	0.954991
2.231000	0.160548	-0.001933	0.025780	-0.977514	-0.000510	0.955534
2.232000	0.159571	-0.001934	0.025467	-0.977790	-0.000507	0.956074
2.233000	0.158593	-0.001934	0.025155	-0.978065	-0.000504	0.956611
2.234000	0.157615	-0.001935	0.024846	-0.978338	-0.000502	0.957145
2.235000	0.156636	-0.001935	0.024539	-0.978609	-0.000499	0.957675
2.236000	0.155657	-0.001936	0.024233	-0.978878	-0.000496	0.958203
2.237000	0.154678	-0.001936	0.023929	-0.979146	-0.000493	0.958727
2.238000	0.153699	-0.001937	0.023627	-0.979412	-0.000490	0.959248
2.239000	0.152720	-0.001937	0.023327	-0.979676	-0.000487	0.959766
2.240000	0.151740	-0.001938	0.023029	-0.979939	-0.000484	0.960281
2.241000	0.150760	-0.001938	0.022732	-0.980200	-0.000481	0.960792
2.242000	0.149779	-0.001939	0.022438	-0.980459	-0.000478	0.961300
2.243000	0.148799	-0.001939	0.022145	-0.980717	-0.000475	0.961805
2.244000	0.147818	-0.001939	0.021854	-0.980973	-0.000472	0.962307
2.245000	0.146837	-0.001940	0.021565	-0.981227	-0.000470	0.962806
2.246000	0.145855	-0.001940	0.021278	-0.981479	-0.000467	0.963302
2.247000	0.144874	-0.001941	0.020992	-0.981730	-0.000464	0.963794
2.248000	0.143892	-0.001941	0.020709	-0.981979	-0.000461	0.964283
2.249000	0.142910	-0.001942	0.020427	-0.982227	-0.000458	0.964769
2.250000	0.141928	-0.001942	0.020147	-0.982472	-0.000455	0.965252
2.251000	0.140945	-0.001943	0.019869	-0.982716	-0.000452	0.965732
2.252000	0.139962	-0.001943	0.019593	-0.982959	-0.000449	0.966208
2.253000	0.138979	-0.001944	0.019319	-0.983199	-0.000446	0.966681
2.254000	0.137996	-0.001944	0.019047	-0.983438	-0.000443	0.967151
2.255000	0.137012	-0.001944	0.018776	-0.983675	-0.000440	0.967618
2.256000	0.136028	-0.001945	0.018507	-0.983911	-0.000437	0.968081
2.257000	0.135044	-0.001945	0.018241	-0.984145	-0.000434	0.968541
2.258000	0.134060	-0.001946	0.017976	-0.984377	-0.000431	0.968998
2.259000	0.133076	-0.001946	0.017713	-0.984607	-0.000428	0.969452
2.260000	0.132091	-0.001947	0.017452	-0.984836	-0.000425	0.969903
2.261000	0.131106	-0.001947	0.017193	-0.985063	-0.000422	0.970350
2.262000	0.130121	-0.001947	0.016935	-0.985289	-0.000419	0.970794
2.263000	0.129135	-0.001948	0.016680	-0.985512	-0.000416	0.971235
2.264000	0.128150	-0.001948	0.016426	-0.985734	-0.000413	0.971672
2.265000	0.127164	-0.001949	0.016174	-0.985954	-0.000410	0.972106
2.266000	0.126178	-0.001949	0.015925	-0.986173	-0.000407	0.972537
2.267000	0.125191	-0.001950	0.015677	-0.986390	-0.000404	0.972965
2.268000	0.124205	-0.001950	0.015431	-0.986605	-0.000401	0.973390
2.269000	0.123218	-0.001950	0.015187	-0.986818	-0.000398	0.973811
2.270000	0.122231	-0.001951	0.014944	-0.987030	-0.000395	0.974229
2.271000	0.121244	-0.001951	0.014704	-0.987240	-0.000392	0.974643
2.272000	0.120257	-0.001952	0.014466	-0.987449	-0.000389	0.975055
2.273000	0.119269	-0.001952	0.014229	-0.987655	-0.000386	0.975463
2.274000	0.118282	-0.001952	0.013994	-0.987860	-0.000383	0.975868
2.275000	0.117294	-0.001953	0.013762	-0.988063	-0.000380	0.976269
2.276000	0.116305	-0.001953	0.013531	-0.988265	-0.000377	0.976668
2.277000	0.115317	-0.001953	0.013302	-0.988465	-0.000374	0.977063
2.278000	0.114329	-0.001954	0.013075	-0.988663	-0.000371	0.977454
2.279000	0.113340	-0.001954	0.012850	-0.988859	-0.000368	0.977843
2.280000	0.112351	-0.001955	0.012627	-0.989054	-0.000365	0.978228
2.281000	0.111362	-0.001955	0.012405	-0.989247	-0.000362	0.978610
2.282000	0.110372	-0.001955	0.012186	-0.989438	-0.000359	0.978988
2.283000	0.109383	-0.001956	0.011968	-0.989628	-0.000356	0.979363
2.284000	0.108393	-0.001956	0.011753	-0.989816	-0.000353	0.979735
2.285000	0.107403	-0.001956	0.011539	-0.990002	-0.000350	0.980104
2.286000	0.106413	-0.001957	0.011328	-0.990186	-0.000347	0.980469
2.287000	0.105423	-0.001957	0.011118	-0.990369	-0.000343	0.980831
2.288000	0.104432	-0.001957	0.010910	-0.990550	-0.000340	0.981189
2.289000	0.103442	-0.001958	0.010704	-0.990729	-0.000337	0.981545
2.290000	0.102451	-0.001958	0.010500	-0.990907	-0.000334	0.981897
2.291000	0.101460	-0.001958	0.010298	-0.991083	-0.000331	0.982245
2.292000	0.100469	-0.001959	0.010098	-0.991257	-0.000328	0.982591
2.293000	0.099477	-0.001959	0.009900	-0.991430	-0.000325	0.982933
2.294000	0.098486	-0.001959	0.009703	-0.991600	-0.000322	0.983271
2.295000	0.097494	-0.001960	0.009509	-0.991769	-0.000319	0.983607
2.296000	0.096502	-0.001960	0.009317	-0.991937	-0.000316	0.983939
2.297000	0.095510	-0.001960	0.009126	-0.992102	-0.000312	0.984267
2.298000	0.094518	-0.001961	0.008938	-0.992266	-0.000309	0.984593
2.299000	0.093526	-0.001961	0.008751	-0.992429	-0.000306	0.984915
2.300000	0.092533	-0.001961	0.008566	-0.992589	-0.000303	0.985233
2.301000	0.091541	-0.001962	0.008384	-0.992748	-0.000300	0.985548
2.302000	0.090548	-0.001962	0.008203	-0.992905	-0.000297	0.985860
2.303000	0.089555	-0.001962	0.008024	-0.993060	-0.000294	0.986169
2.304000	0.088562	-0.001962	0.007847	-0.993214	-0.000291	0.986474
2.305000	0.087568	-0.001963	0.007672	-0.993366	-0.000288	0.986776
2.306000	0.086575	-0.001963	0.007499	-0.993516	-0.000284	0.987074
2.307000	0.085581	-0.001963	0.007328	-0.993665	-0.000281	0.987370
2.308000	0.084588	-0.001964	0.007159	-0.993811	-0.000278	0.987661
2.309000	0.083594	-0.001964	0.006992	-0.993957	-0.000275	0.987950
2.310000	0.082600	-0.001964	0.006827	-0.994100	-0.000272	0.988235
2.311000	0.081605	-0.001964	0.006663	-0.994242	-0.000269	0.988516
2.312000	0.080611	-0.001965	0.006502	-0.994382	-0.000265	0.988795
2.313000	0.079617	-0.001965	0.006343	-0.994520	-0.000262	0.989070
2.314000	0.078622	-0.001965	0.006185	-0.994656	-0.000259	0.989341
2.315000	0.077627	-0.001965	0.006030	-0.994791	-0.000256	0.989609
2.316000	0.076633	-0.001966	0.005876	-0.994924	-0.000253	0.989874
2.317000	0.075638	-0.001966	0.005725	-0.995055	-0.000250	0.990135
2.318000	0.074642	-0.001966	0.005575	-0.995185	-0.000246	0.990394
2.319000	0.073647	-0.001966	0.005428	-0.995313	-0.000243	0.990648
2.320000	0.072652	-0.001967	0.005282	-0.995439	-0.000240	0.990899
2.321000	0.071656	-0.001967	0.005138	-0.995564	-0.000237	0.991147
2.322000	0.070661	-0.001967	0.004997	-0.995687	-0.000234	0.991392
2.323000	0.069665	-0.001967	0.004857	-0.995808	-0.000231	0.991633
2.324000	0.068669	-0.001968	0.004719	-0.995927	-0.000227	0.991871
2.325000	0.067673	-0.001968	0.004584	-0.996045	-0.000224	0.992105
2.326000	0.066677	-0.001968	0.004450	-0.996160	-0.000221	0.992336
2.327000	0.065681	-0.001968	0.004318	-0.996275	-0.000218	0.992563
2.328000	0.064684	-0.001968	0.004188	-0.996387	-0.000214	0.992787
2.329000	0.063688	-0.001969	0.004060	-0.996498	-0.000211	0.993008
2.330000	0.062691	-0.001969	0.003934	-0.996607	-0.000208	0.993225
2.331000	0.061695	-0.001969	0.003810	-0.996714	-0.000205	0.993439
